label,sms
0,S competition him
1,Boltblue tone 150p Reply POLY MONO POLY3 Cha Cha Slide Yeah Slow Jamz Toxic Come With Me STOP tone txt MORE
1,Your credit been topped for http www.bubbletext.com Your renewal Pin tgxxrz
0,That transport le problematic sat night By way u n to join bday feel free But to definite no booking on fri
0,Usually person unconscious 's child in adult may behave abnormally I.ll call now
0,But 's ebay might le
0,Shall come get pickle
0,Were gon na get taco
0,That 's rude on campus
1,"URGENT Your Mobile No awarded £2,000 Bonus Caller Prize 02/09/03 This our 2nd attempt contact YOU Call 0871-872-9755 BOX95QU"
0,Hi wo n't b ard christmas But enjoy n merry x'mas
1,Today 's Offer Claim ur £150 worth discount voucher Text YES 85023 SavaMob member offer mobile T Cs 08717898035 £3.00 Sub 16 Unsub reply X
0,Yes How a pretty lady you single
1,You recieve tone the 24hrs For Terms condition see Channel U Teletext Pg 750
0,Jay that 're double-faggot
1,PRIVATE Your 2003 Account Statement 07815296484 show 800 un-redeemed S.I.M point Call 08718738001 Identifier Code 41782 Expires 18/11/04
0,What Today-sunday..sunday holiday..so work
0,I 'll late
0,I 've called in while This hoping wa l8r malaria know that we miss guy I miss Bani big pls give my love Have great day
0,Good afternoon love How that day I hope some lead a job I of boytoy send you a passionate kiss across sea
0,Probably gon na here a see later tonight lt
0,Or my fat finger press these button it n't what do
0,Ummmmmaah Many happy return d day dear sweet heart HAPPY BIRTHDAY dear
0,I in tirupur da you started office call
1,www.Applausestore.com MonthlySubscription 50p/msg max6/month T CsC web age16 2stop txt stop
0,A famous quote develop ability listen 'anything unconditionally losing temper self confidence mean you are 'MARRIED
0,But going college pa What do else ill there self Pa
0,oclock mine Just bash a flat plan
0,This girl not stay bed This girl n't recovery time Id pas while fun be cooped in bed
0,Then special
0,I need get hotel I got invitation but i apologise Cali sweet me to come to some english bloke 's weddin
0,Sorry took long omw
0,Wait lt gt min
0,Ok give minute I I her BTW 're alibi You cutting hair whole time
0,Imagine finally to sink that bath I put through pace even eat for while I left But imagine feel that cage your cock surrounded the bath water reminding always owns you Enjoy cuck
0,Hurry I 've weed-deficient like day
0,Sure I an acknowledgement you it 's astoundingly tactless generally faggy demand blood oath fo
0,Ok Every night warm bath drink a cup milk 'll a work magic You need loose weight Just that you know
0,I ‘ ll at frying pan case ‘ cheap book No ‘ silly a frying pan isn ‘ likely be a book
0,O Well uv mutation Sunscreen like essential thesedays
0,Having lunch are in online
0,I friend told that
0,Hi Princess Thank for pic You very pretty How you
0,Aiyo U c ex I dunno abt mei haven reply First time u reply fast Y lucky workin huh bao ur sugardad ah gee
0,Hi msg i 'm office
0,Thanx e brownie 's v nice
0,Geeeee I love so I barely stand
1,GENT We trying contact Last weekend draw show you won £1000 prize GUARANTEED Call 09064012160 Claim Code K52 Valid 12hrs 150ppm
0,Fuck babe I miss already know Ca n't let send some money your net I I you I crave you
0,Ill call u 2mrw ninish my address icky American freek wont stop callin bad Jen k eh
0,Oooh bed ridden ey What YOU thinking
0,So just to gym whatever love smile I hope ok having good day babe I miss you so already
0,Love Daddy make scream pleasure I going slap as my dick
0,WOT U WAN NA DO THEN MISSY
0,Yar lor wait mum finish sch have lunch lor I morning stay home clean room my room clean Hee
0,Do know my lab goggles
0,Can open door
0,Waiting your call
0,Nope waiting sch daddy
1,"You won 1,000 cash a 2,000 prize To claim call09050000327"
0,I 'm tired arguing you this week week Do you and now i 'll the
0,Ü wait in sch finish ard
1,mobile number won £5000 claim call back ring claim hot line 09050005321
0,Arngd marriage while u r walkin unfortuntly snake bite u bt love marriage dancing frnt d snake amp sayin Bite bite
0,Huh early Then ü dinner izzit
0,Ok no to change what said
1,We contact re reply to our offer 750 min 150 textand new video phone call 08002988890 or reply free delivery tomorrow
0,ex-wife not to kid Do want kid day
0,So 's scotland Hope are over showing JJC tendency Take care Live dream
0,Tell u a headache just to hour sick time
0,I dun thk 'll quit Hmmm go jazz Yogasana oso We go meet em our lesson den
0,Pete you ring meive gotany credit
0,Ya srsly than yi tho
0,I 'm a meeting call later
1,For ur chance win £250 wkly shopping spree TXT SHOP 80878 T 's C 's www.txt-2-shop.com custcare 08715705022 1x150p/wk
1,You been specially selected receive 2000 pound award Call 08712402050 BEFORE line close Cost 10ppm 16 T Cs apply AG Promo
1,PRIVATE Your 2003 Account Statement 07753741225 show 800 un-redeemed S I M point Call 08715203677 Identifier Code 42478 Expires 24/10/04
0,You at grand prix
0,I met stranger choose a friend As long a the world stand friendship end Lets Friends forever Gud nitz
0,I great How you
0,Gud mrng dear a nice day
1,You an important customer service announcement Call FREEPHONE 0800 542 0825
0,Will Was exhausted train morning Too wine pie You sleep too
0,I 'm out buy mum 's present ar
0,Mind blastin No Tsunamis occur now Rajnikant stopped swimming Indian Ocean D
0,If u sending home it 's lor I 'm ready
0,Speaking doe have cash
0,Be happy I come noon
0,Meet lunch la
0,TaKe CaRE n gET WeLL sOOn
1,XCLUSIVE CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES ALL LADIES info 07946746291/07880867867
0,I meant say cant wait see u getting bored this bridgwater banter
0,Neva mind 's
0,It 's fine imma a drink somethin Want to find
1,22 day kick For Euro2004 U up date the latest news result daily To be removed send GET TXT STOP 83222
0,Its valentine game Send dis msg all ur friend If answer r d then really love u Ques colour suit the rply
0,I many dependent
0,THANX4 TODAY CER IT WAS NICE CATCH UP BUT WE AVE FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C
0,I called said then have to choose future
0,Happy valentine day I it early hundred handsomes beauty wish So i thought finish aunty uncle 1st
0,He not v shock leh Cos telling shuhui like telling leona Like dat all liao He ask abt ur reaction lor
0,For family happiness
0,I n pick ü Come immediately aft ur lesson
0,Let be snow Let be snow This kind weather brings ppl so friendship grow
0,Dear got lt gt dollar hi
0,Good word But word leave u dismay time
0,MAKE SURE ALEX KNOWS HIS BIRTHDAY IS OVER IN FIFTEEN MINUTES AS FAR AS YOU 'RE CONCERNED
0,no got thing do be pub
0,Nah 's straight you just bring bud drink something 's a more than straight cash
0,Haha good hear I 'm officially paid on market an 8th
0,How lick it to to center a tootsie pop
0,Yup thk r e teacher that make face longer Darren me cut short
1,New TEXTBUDDY Chat horny guy ur area 25p Free receive Search postcode at gaytextbuddy.com TXT ONE to 89693
1,Todays Vodafone number ending 4882 selected receive a £350 award If number match call 09064019014 receive £350 award
0,Please dont like Hi hi
0,Thank u
0,Oh wa forwarded message I thought send to
0,Got Seventeen pound seven hundred ml – hope
1,Dear Voucher Holder claim week offer your PC http www.e-tlp.co.uk/expressoffer Ts Cs apply.2 stop text txt STOP to 80062
0,Me n so funny
0,Sweetheart hope are having kind day Have with load reason smile Biola
0,When ü login dat time Dad fetching ü home
0,What we in shower baby
0,I askd u question hour Its answer
0,Well imma need restock thanksgiving I 'll you when I 'm
0,kiss kiss ca n't the sound effect He gorgeous man n't Kind person need a smile brighten day
0,Probably gon na swing in wee bit
0,Ya nice ready thursday
0,Allo We braved bus taken the train triumphed I we ‘ in b ‘ ham Have jolly good rest week
0,Watching cartoon listening music amp eve to temple amp church What u
0,Do mind I what happened You dont to if is uncomfortable
1,PRIVATE Your 2003 Account Statement show 800 un-redeemed S I M point Call 08715203694 Identifier Code 40533 Expires 31/10/04
0,No prob I send your email
1,"You won 1,000 cash a 2,000 prize To claim call09050000327 T C RSTM SW7 3SS 150ppm"
0,Thats cool Sometimes slow gentle Sonetimes rough hard
0,I 'm gon na no Sorry I but normal starting panic time Sorry Are seeing Tuesday
0,Wait you if wesley town I bet doe hella drug
0,Fine miss very
0,Tell the drug dealer 's impatient
0,Sun come earth send luv ray cloud come river send luv rain I come meet U can send care msg U Gud evng
0,It doesnt make sense take there it free If need know wikipedia.com
1,88800 89034 premium phone service call 08718711108
0,Under sea lay rock In rock is envelope In envelope is paper On paper are word
0,Then mum 's repent
0,Sorry going home Daddy fetch ü
0,Leave de Start Prepare next
0,Yes baby We study the position the kama sutra
0,En chikku nange bakra msg kalstiya..then tea/coffee
0,Carlos 'll here a minute you need buy
0,This pay lt DECIMAL gt lakh
0,Have good evening Ttyl
0,Did u receive msg
0,Ho ho big belly laugh See ya tomo
1,SMS ac sun0819 post HELLO You cool wanted say HI Stop Send STOP 62468
1,Get ur 1st RINGTONE FREE NOW Reply this msg TONE Gr8 TOP 20 tone your phone week £1.50 wk opt send STOP 08452810071 16
0,Ditto And wo n't worry me ANYTHING to anymore Like said night you you and 'll do the Peace
0,I 've lt gt way I pick
0,I dont knw pa just drink milk
0,Maybe Say to find if his card Great escape wetherspoons
0,Piggy r u awake I bet u 're sleeping I 'm lunch
0,Cause I 'm freaky lol
0,Missed call I yelling scrappy Miss u Ca n't wait u come home I 'm lonely today
0,What this 'hex place talk Explain
0,Ü log wat It 's sdryb8i
0,Is xy e lunch
1,Hi I 'm sue I 20 year and work a lapdancer I love sex Text live I 'm my bedroom text SUE 89555 By TextOperator G2 1DA 150ppmsg 18
0,I wanted ask ü wait to finish lect Cos lect finish an hour
0,Have finished work
0,Every King Was Once A Crying Baby And Every Great Building Was Once A Map Not Imprtant Where U r TODAY BUT Where U Wil Reach TOMORW Gud ni8
0,Dear Me cherthala.in case u r coming cochin pls call bfore u start.i also reach accordingly.or me day u r coming.tmorow am engaged an holiday
0,Thanks love But i torch bold
1,Forwarded 448712404000 Please CALL 08712404000 immediately there an urgent message waiting you
0,Was farm open
0,Sorry trouble u Can buy 4d my dad 1405 1680 1843 All big small sat n sun Thanx
0,My sister law hope are a great month Just hey Abiola
0,Will purchase d stuff today mail Do you have po box number
0,Ah poop Looks ill prob send my laptop to get fixed cuz ha gpu problem
0,Good Good job I entrepreneur
0,Aight close or down alex 's place
0,meet in corporation st gap … can how mind working
0,Mum ü buy food home
0,K..u dont msg reply his msg
0,How r ü to pay
0,What important that prevent dehydration giving enough fluid
0,Thats bit weird where the supposed be happening But good idea they be pub
0,True dear..i sat pray evening felt so.so sm 'd in time
0,I n't I get for trek long family town
0,So do wan na gym harri
0,Quite late lar Ard 12 i wun b drivin
1,To review KEEP fantastic Nokia N-Gage game deck Club Nokia www.cnupdates.com/newsletter unsubscribe alert reply the word OUT
1,4mths half price Orange line rental latest camera phone FREE Had phone 11mths Call MobilesDirect free 08000938767 update or2stoptxt T Cs
0,Height Confidence All Aeronautics professor wer calld amp wer askd sit an aeroplane Aftr sat wer told dat plane w made their student Dey hurried of d plane Bt didnt move He if is made my student wont start Datz confidence
0,It seems weird timing the night all and g me come smoke the day when shitstorm is attributed me coming and making smoke
1,08714712388 10am-7pm Cost 10p
0,Save stress If the person a dorm account send account detail the money be to
0,He know lunch menu da I
0,When have stuff sell i.ll you
1,449071512431 URGENT This the 2nd attempt contact U U WON £1250 CALL 09071512433 b4 050703 T CsBCM4235WC1N3XX callcost 150ppm mobilesvary max£7 50
0,Book lesson you msg I call after work sth I 'm to spec My membership PX3748
1,You WON guaranteed £1000 cash a £2000 prize To claim yr prize call customer service representative 08714712394 10am-7pm
0,Macha dont feel upset.i assume mindset.believe one evening i some wonderful plan both us.LET LIFE BEGIN AGAIN.call me anytime
